"is_test_data","Z1","Z2"
0,1,1
1,1.36005443420374e-30,3.40653417516806e-38
1,6.52343497652058e-43,2.50885889795553e-22
1,0.0207171879029112,1.02146878257571e-71
0,1,1
0,1,1
0,1,1
0,0.999999402776029,7.73283085310722e-17
1,0.999997681883528,2.82359469610774e-15
1,1,1
1,1,1
1,3.3908822943896e-12,2.47248284111666e-61
1,0.999999891034803,4.77395115948157e-18
1,1.69586357579489e-47,1.4018666464283e-16
1,1.29151851307604e-27,1.04329226934676e-41
1,2.59652936745525e-48,2.04818805128336e-15
1,9.51760739669633e-44,2.85822535178539e-21
0,1,1
1,1,1.05369074244091e-40
1,3.39456686233612e-16,7.17172365778614e-56
0,2.28037303706922e-15,8.58264616179563e-58
1,1,1
1,6.2552246642893e-41,1.06656098808294e-24
1,5.12373664002736e-37,1.36132733932389e-29
1,1,1
1,1.25251856415022e-30,7.62612097724114e-38
1,1.29820306829352e-45,6.71738119904238e-19
0,2.07856275769371e-23,9.64789466771389e-48
1,9.91713287205292e-38,6.49009677593441e-29
1,1,1
1,4.19851470591842e-43,4.84049273449124e-22
1,6.68160349003942e-49,9.55503345170129e-15
0,1,1
1,1.40992097566896e-46,1.07525138446407e-17
1,3.38377430052236e-32,2.85070602465146e-36
1,1,2.78934806201096e-145
1,2.78811725067885e-39,2.70331198316405e-27
1,1.01194974071846e-17,7.26807815745071e-54
1,6.45174779230003e-35,2.68511112888215e-32
0,1,1
0,1,1
1,1,1
1,1,1
1,1,1
0,1.26702469218231e-11,3.17419954785039e-63
1,0.999878156279701,2.2763521761792e-13
1,7.70195256563903e-34,1.19218226631164e-33
0,0.647479199383045,3.23460355857975e-32
0,0.998498166716283,1.64463580631971e-12
1,2.83019469008697e-43,7.4136328354693e-22
1,2.54338077947682e-25,2.31249254163735e-44
1,8.44031796665789e-40,2.36703460257633e-26
1,1.11656613715679e-31,3.50515885484689e-36
1,1.86753986547877e-21,1.53164596708136e-49
1,9.28724985437134e-40,4.36542771780628e-26
1,9.51344417822472e-43,1.67281247972428e-22
1,6.38962907036403e-45,9.43356491919673e-20
0,1,1
0,1,1
1,0.999999998158822,3.52794421976412e-19
1,4.40634274145505e-24,3.98563919223575e-46
1,1,1
1,1.75221489061627e-37,3.74988978158339e-29
1,1.82415179368994e-46,1.17648923109911e-17
1,2.01422983395542e-08,1.78636974552507e-65
1,0.999988118246707,1.50141338545053e-14
1,2.30583031329223e-42,5.43817328351274e-23
1,1.28368959014714e-37,3.87987877143122e-29
1,1.36369719645301e-19,4.15249882481452e-52
1,5.96862587457841e-46,1.82328942904502e-18
1,1.48299034752692e-35,9.83740216098766e-32
1,3.70241154267538e-41,2.80836565735406e-24
1,2.36423632637813e-42,8.40893827336295e-23
1,1,0.999999999977257
1,5.01452869559239e-17,8.89477282450009e-55
0,1,1
1,3.27241780353036e-47,7.24070321711738e-17
1,1,1
1,0.000757376668664711,3.30773841003076e-71
1,1,2.50474776014921e-45
1,3.80735753772437e-27,1.33012870030742e-41
1,1,1
0,1.0251368231642e-07,1.8907341529176e-67
1,1,1
0,1,1
1,1.92894294963589e-36,1.70817468830919e-30
1,9.84762297599477e-37,4.06495225905617e-30
1,2.01296360465591e-06,3.18728070407063e-68
0,1,1
1,3.44706466072401e-39,6.36982046164262e-27
1,5.06899344452961e-43,3.17966891507982e-22
0,1,1
1,1,0.999999999999922
1,3.75817385043691e-23,2.03398233356329e-47
0,1,1
0,0.999998854480522,1.98150426324071e-16
1,1,1
1,8.75567281977516e-42,9.54513080523025e-24
0,1,1
1,1.790563340046e-40,3.49525975602238e-25
1,1,0.99999998952037
0,1,1
0,9.48942654310213e-20,1.5013403352528e-52
0,1,1
1,1.85564000761922e-16,1.65412054503444e-55
1,1.85768983221468e-35,6.72695725513088e-32
1,1,1.20094860936505e-52
0,1,1
1,1,1
1,9.24745734027921e-10,2.13698160857737e-64
0,1,1
0,0.999999999999895,7.88339803201087e-25
1,1.24337196019001e-28,2.68679651629496e-40
1,3.65966252467467e-40,1.53750645864996e-25
1,1,1
1,1,1
1,1,1
0,1,1
1,1,1
0,1.86904626959354e-09,8.55274106149326e-66
0,1,1
1,1,1
1,1.01831039248131e-36,2.08534359034756e-30
1,4.25255296839272e-27,4.7286454137695e-42
0,1,1
1,0.999999999994556,3.85818902224316e-23
1,1,1
0,4.25315436140954e-25,1.67012659774292e-45
1,6.38972655257753e-49,1.40796166496559e-14
0,1,1
0,1,1
1,0.999718624093154,4.33051934897507e-13
1,1,1
0,6.899190792171e-14,1.14076717329061e-59
1,2.16574267090852e-46,6.69340030280801e-18
1,7.64708697570501e-28,3.64807297062858e-41
1,6.76318338123803e-45,1.14928643333737e-19
1,8.62131404157238e-41,3.25104951830685e-25
1,1.30357278293758e-18,1.07607261810068e-52
1,1.25221360016654e-45,9.04964411246637e-19
1,2.2582301809372e-40,1.60703977584025e-25
0,1,1
0,7.27313761731954e-23,1.47532849716119e-48
1,6.59096291850788e-39,2.35378595092479e-27
0,0.999993946883781,4.86605726348005e-15
1,3.48031337431768e-46,4.31356092977104e-18
1,0.000398111030733775,8.34765723428063e-72
1,7.4528798036917e-31,1.74557867407962e-37
1,0.626051937057696,4.48316749483462e-33
1,5.42512332070487e-15,2.56755575888147e-57
1,1.06237044082885e-23,8.46627515742094e-47
0,1,1
1,4.44182232338734e-06,1.24957261624306e-68
1,4.70064456159234e-44,8.42335409364936e-21
1,1.01530691514211e-41,9.3985781455046e-24
1,1,1
1,3.78149886940805e-49,1.86861451779142e-14
1,1,0.999999999999996
1,9.49674235358702e-20,4.06234353457916e-51
1,5.70679662913197e-37,5.06121821974019e-30
0,0.999999998029568,4.62190629156438e-19
0,1,1
0,1,9.46743660672179e-65
1,2.10903311706958e-40,2.61106745682673e-25
0,1,1
1,1,1
1,2.78454173839263e-41,2.27694268399123e-24
0,0.0023271813286928,2.96125999442003e-73
1,3.42994686484346e-43,6.4345676182678e-22
1,0.999999998268511,1.75196660763624e-19
1,0.966126537691412,8.55204462631598e-13
1,3.38044789688523e-41,2.50033506257047e-24
1,1,1
0,1,1
1,5.59567116190707e-47,2.29561697457149e-17
1,1,2.94497825464637e-46
0,0.950087695003747,1.50748861575234e-13
1,1.72514750849478e-33,2.62404842569285e-34
1,5.30621099916436e-39,3.1451089216322e-27
1,4.81848999764047e-38,2.93420008077599e-28
0,1,1
1,1,1
1,1,1
0,1,1
1,2.77614299228824e-45,3.01858460069541e-19
0,1,1
0,1,1
1,2.74010656205468e-41,2.36054293557405e-24
0,1,1
1,1.5924633582017e-39,5.53453321209493e-26
0,1,1
1,1.42970942361589e-16,2.22673969169767e-55
1,1,1
0,3.44704522028085e-25,8.05240035863452e-46
0,1,1
1,3.79730789943569e-15,8.416336689594e-58
0,1,2.21630160394984e-39
0,1,1
0,1,1
1,5.75296225565085e-05,3.9890369923901e-70
1,9.36212859941085e-11,5.47873797763324e-63
1,1.10250510892879e-33,4.15204337309258e-34
1,4.12418686855901e-48,1.02113988995025e-15
1,1.17826296099916e-45,8.60799639450846e-19
1,3.67906284510851e-24,6.28135738753312e-46
0,1,1
1,8.53603760554943e-47,2.48812245239106e-17
1,4.88004423356229e-36,8.94437309345766e-31
1,1.20024082806514e-15,1.0663170404346e-56
0,1,1
1,1,1
0,7.02089120932161e-24,5.58551541588957e-47
0,1,1
0,1,1
1,7.32567002739682e-14,6.32714991394721e-59
1,1,1
1,9.90021751522313e-18,3.7742654218046e-54
1,4.36960568433597e-47,4.30460517738723e-17
0,1,1
1,0.999999980111276,2.26122941350998e-18
1,0.00139010352745239,9.84922680138765e-72
1,2.03567829691485e-29,2.48608238407293e-39
1,9.63749997661822e-38,9.8754777203773e-29
1,1,1
0,4.3339877664712e-05,3.2202587372426e-71
1,1,1.45133885478191e-74
0,1,1
1,1,0.441276762891603
1,1.95513495834092e-19,2.92627429892141e-52
1,6.68804920594835e-18,5.23775928908693e-54
0,1,1
1,4.1257752759044e-36,6.95252841767563e-31
0,1,1
0,0.900767004913053,5.28248689046779e-17
1,8.49352004284152e-45,9.55096820822304e-20
1,4.84453831727386e-12,4.84985303351189e-61
0,1,1
0,1,3.21689010283692e-27
1,6.46136084905885e-31,2.39519377742861e-37
1,1.52958700710068e-27,9.52103135261095e-42
0,1,1
0,1,1
1,2.06045143574382e-45,4.91376691573824e-19
0,1,1
0,1,1
0,1,1
1,1,4.37458211100292e-90
0,1,1
0,1,8.40946403430806e-31
0,1,1
1,5.68160904774059e-49,1.18741379733954e-14
1,4.23734868452774e-47,4.70893444864728e-17
0,2.3580199671662e-21,4.85921092540152e-50
0,1,1
0,1,1
1,1.68511407797911e-29,8.2062039402221e-39
1,3.68586794488331e-08,5.2593426918771e-66
1,1,0.99999999883217
0,1,1
1,5.68466476290174e-40,3.53682816973157e-26
0,4.7317960815654e-23,2.92457744822176e-48
1,1,1
1,1.81488801121648e-08,2.7098998046751e-65
1,2.05955510711387e-32,8.36113124363976e-36
1,7.0566127131961e-39,1.48607848844461e-27
0,1,1
1,8.13939613580051e-06,5.55934716212009e-69
1,2.06616655338098e-30,5.25122587893948e-38
1,7.28839836324787e-36,7.58291344491059e-31
1,1,1
0,1,1.02693824843797e-54
0,1,1
0,1,1
1,1,6.60763182505164e-69
1,1,5.12490085652986e-78
1,1,1
0,1,1
1,1.55573166173678e-12,1.27744208309335e-60
0,1,1
1,3.68721159157667e-29,5.0690278400609e-40
1,3.36413857661013e-42,4.37635046600481e-23
1,1.66354890329931e-35,1.41083911980119e-31
1,1.74220848239547e-49,5.83402967237528e-14
1,5.94977145696618e-49,1.26072789683705e-14
1,3.42339710568587e-44,1.09708147567506e-20
0,1,1
1,3.37777909152454e-28,6.69583238978647e-41
1,1.20873921078989e-50,1.73310566264013e-12
1,1.03221561649499e-21,7.23402792301381e-49
1,2.68199814731682e-10,2.41863274996499e-63
1,9.94643500846307e-10,4.55302586447353e-64
0,1,1
0,2.34891001684324e-26,7.05638235037218e-44
1,3.75629394709715e-09,1.37710408351064e-64
1,1,3.57738109910185e-65
0,1,1
1,4.71410811485219e-13,6.3311518542681e-60
1,6.05828384702561e-42,1.64442859005476e-23
1,3.31565448767098e-48,1.22483130613334e-15
1,3.18273455025022e-14,4.35302363863079e-58
1,1.46968466265882e-43,2.38049162771654e-21
1,3.04938964750603e-34,1.89769334763621e-33
0,1,1
1,3.88792071406417e-45,1.08295545987057e-19
1,1.36561537548947e-33,5.33629679379148e-34
1,1,2.94917497604706e-94
1,4.42688184078509e-37,1.80874610581258e-29
1,5.79963558573266e-28,2.92592303922305e-41
0,1,1
1,4.81755928596464e-24,4.13138389017549e-46
1,2.23325296731477e-41,3.06464437913928e-24
1,1.19829004237485e-29,2.91211488632283e-39
0,1,1
0,1,1
1,5.40635444167628e-21,3.42066737855941e-50
1,1,1
0,6.67704026057747e-15,3.1046218350836e-58
1,7.87230260756451e-44,4.33620679692523e-21
0,1,1
1,1.20206019859008e-12,2.6152076774814e-60
0,0.999999999900475,4.05683173792204e-21
1,1,0.938468158428773
1,1,1
1,3.2580629845566e-14,9.45755317556153e-59
1,0.99999977072143,4.43844370827029e-17
1,1,0.999244788322876
0,1,1
0,1,1
1,1.2922226433545e-36,5.30804181427479e-30
1,9.82878137962021e-47,1.7045278169502e-17
1,1.34155561906076e-48,5.36778581698483e-15
1,1,1
0,1,1
1,2.30926980156052e-39,9.10695829729357e-27
1,0.999998985951299,7.00972751857736e-16
0,1,4.64190128909449e-55
0,1.70677557620791e-16,2.71308198378861e-56
1,1,1
1,0.999999999999996,9.00291429747669e-27
1,1.4847460148271e-37,2.0175549649933e-29
1,3.64025354615702e-42,2.47476051898812e-23
1,1,1
1,5.84280878632603e-29,4.56187556514946e-40
1,1.06226066623298e-43,1.33234607602905e-21
1,9.91598577873814e-36,1.83504912245046e-31
1,1,2.11975219471574e-88
1,1,4.71328211184466e-38
0,1.38101708256841e-10,1.24894497199071e-63
1,5.48450562368834e-44,6.33863488140887e-21
1,1.10077262961248e-25,8.22293763491069e-44
1,8.43369602407655e-26,1.51640231747079e-43
1,1,0.999999999999997
1,3.63329374431206e-48,1.34641909895214e-15
1,1.73175302400561e-36,2.72916712695912e-30
0,1,1
1,2.61940069671677e-46,6.05408308501067e-18
0,3.14628436005186e-09,1.05927864857681e-65
1,1.24146190425638e-14,2.67526488845663e-58
1,0.626051937057696,4.48316749483462e-33
1,1.54259056188512e-21,1.64223471782601e-49
1,8.12092266681823e-39,1.91993655175635e-27
1,0.99999999994919,3.24787010888694e-21
1,1,1
1,7.62349342711384e-49,7.88878871569314e-15
1,1.60177979159808e-26,3.50396482646375e-43
1,1,1.12382380533189e-64
0,1.29761269439838e-13,2.66621206911572e-60
1,1.43533087694585e-31,7.19062671061652e-37
1,2.48176609583428e-42,4.07942397933199e-23
1,1,1
1,1,1
1,6.31929812353295e-23,1.58513093640394e-47
1,1.63952921609809e-36,2.4981329351739e-30
1,1.19465429000582e-46,1.81311275346186e-17
1,1,1.03034073202949e-49
1,5.5383200837564e-34,1.13310014244717e-33
1,6.71817295058156e-28,3.54093089005446e-41
0,1,1
1,3.1540536076221e-39,7.80791685466431e-27
0,1,1
1,1,1
1,3.77354001791295e-48,9.08799770404698e-16
0,1,1
0,1,1
1,1.11079804269341e-51,3.82603451963512e-11
1,1.07427906927539e-43,3.5212615477223e-21
1,1,8.59690085204287e-70
1,1,0.992468040286758
1,1.98543765284144e-44,2.97954531452093e-20
1,2.25981786523354e-31,1.21763630043181e-36
0,1,1
1,1,1
1,1,0.999999999999968
0,1,1
0,1.11355044503532e-15,5.0081146139813e-58
1,3.37581885524258e-19,1.10154378732513e-52
1,1,1
1,1,1.12959446944102e-146
1,1,1
1,1.48794060372315e-36,2.69906298655595e-30
1,2.00261485241229e-24,1.26081868377318e-45
1,1.16901630160639e-37,9.37157131755096e-29
1,1,1
0,1,1
0,4.87968489734705e-24,4.76821623313306e-47
1,1,1
1,4.21224055490317e-45,1.46692448796339e-19
0,1,1
0,1,1
1,2.51468888636223e-39,5.31918923918648e-27
1,4.67839878822081e-49,1.65791130859809e-14
1,2.18387446772185e-43,1.68827718251915e-21
0,4.00109166131281e-24,4.88580699968827e-47
1,1.76605030567754e-39,1.19159684068467e-26
1,1.32272242553144e-20,2.30007536761333e-50
0,1,1
1,4.21573891457093e-36,1.26366709162181e-30
0,1,1
0,1,1
1,4.07887602503651e-29,8.24068983486961e-40
1,8.65548353116423e-22,5.06575510142448e-49
1,6.07708467994357e-14,1.46618271125153e-58
1,1,5.8297230960686e-64
1,2.70908290607732e-33,4.67438207187774e-34
1,2.59331216063355e-41,2.29851687519775e-24
1,3.39323229814847e-11,6.0829984421963e-62
1,1.48849683682322e-46,9.97743778790286e-18
1,5.30272613763873e-28,9.69926491792636e-41
1,1,8.17324710547024e-38
1,7.53523354602278e-10,5.58823493996148e-64
1,3.70453020721072e-29,2.07214896760902e-39
0,1.60533222313357e-24,1.98538059206053e-46
1,1,1
1,3.79085060375635e-36,8.64956778712722e-31
1,1.4260803972608e-44,4.89776777573546e-20
1,1,1
1,6.50193213955208e-10,1.29748413970814e-63
1,1,1
1,3.72253725079626e-48,9.1475938898609e-16
1,1.25145062465383e-09,5.82672014237883e-64
0,1,1
0,1,1
0,7.51104778219105e-05,7.55137317043523e-71
1,7.47214324919e-21,1.0364481525408e-49
1,2.79947670264419e-49,3.54282670810502e-14
1,3.95803566631591e-48,1.05818002547554e-15
1,1,1
0,1,1
0,1.07673494836429e-15,1.45404186199313e-57
0,1.30160610462131e-25,2.98330159584753e-45
0,1,1
1,1.05611413892707e-46,1.58811359461672e-17
1,9.22647175559286e-37,5.58532566712355e-30
1,2.18881413231536e-45,5.42792016695558e-19
1,0.981642659462263,4.96034482807056e-12
1,1,1
1,1.01219009796453e-49,1.05296879503755e-13
0,1,1
1,3.59433998389139e-32,1.23581197379156e-35
0,1,1
0,1,1
0,1,1
1,7.546695218542e-44,3.92434866878592e-21
1,1.53846915802882e-48,3.78042095866543e-15
0,1,1
1,1.2315150030636e-35,4.46463493285042e-31
1,1.55676615110656e-40,3.54731489012119e-25
1,1.33586727745776e-44,4.0108927125178e-20
1,1.41486812890493e-44,4.16282951625378e-20
1,1,1
1,9.58273517849481e-13,2.04482022805272e-60
0,1,1
1,1,0.999999999999998
1,1,0.999404749679198
1,1.63947868064523e-36,3.40753992520907e-30
1,3.09548508584355e-33,4.47032440187826e-35
1,1,1
1,1.27572021013523e-09,1.10683954301623e-63
1,1,0.999996899107787
1,0.999999999980603,1.39914700208385e-21
0,1.88930464750786e-24,1.64817127454165e-46
0,1,1
1,8.35552132893532e-15,1.2338677451726e-57
1,1.74102668129771e-06,5.37926283295771e-68
1,9.35822042832701e-35,1.56041325097007e-32
0,1,1
1,2.24593137261131e-41,5.76056208902213e-24
0,1,1
1,0.999999999923627,7.96650691683183e-22
0,1,1
1,1,1
1,0.504172025888894,7.80861069322256e-41
1,1.16175060827882e-33,9.72019888892958e-34
0,0.999999999999859,3.87731415600248e-24
1,5.88220503675348e-38,2.56295512043679e-28
1,5.50336114147498e-11,2.04475890260725e-62
0,1,1
1,3.98286770304388e-09,1.38178035292649e-64
0,1,1
0,1,1
1,2.80748116534871e-26,2.82591060640946e-43
1,4.38444081921094e-36,8.83250323764675e-31
1,2.86593677148958e-06,9.94484958322234e-69
0,1,1
1,0.99955696803425,1.5209712445794e-12
0,2.15679572261951e-05,2.81675628901098e-71
1,1.6357416006989e-48,3.81931718684889e-15
1,1,1
1,8.93110545562976e-42,1.04243399700964e-23
1,2.76188687303947e-32,1.69425110916555e-35
1,7.83428987384392e-06,1.20717714480663e-68
1,4.81568463171361e-24,8.0056086404935e-46
1,5.7691812825108e-48,4.88099644774602e-16
0,1,1
1,0.995702526484139,1.9111664327549e-11
1,1,1
0,0.999999999999908,6.73250423176408e-25
1,1,4.07475792814979e-56
1,0.999999999999958,1.01825146463261e-25
0,1,1
1,3.55405264403939e-43,5.47867084138205e-22
1,5.7451035678255e-16,6.96922937997108e-56
0,1,1
1,1.55152761788236e-37,6.21301687437864e-29
1,2.71910239027128e-41,2.05687412566896e-24
0,1,1
1,3.5729377356893e-49,2.38713807051872e-14
0,1,1
0,1,1
1,2.43169358454038e-07,2.39738648697203e-67
1,4.65899429426826e-48,8.67909903979085e-16
1,3.32218770180286e-47,6.15409073974283e-17
1,5.73820652110277e-27,1.77853614887941e-42
1,1,0.998151406662627
0,1.44699943920411e-08,6.84663815047443e-67
0,1,1
1,1.4034745863395e-34,6.8115002773235e-33
1,1.85601351477447e-38,5.86303977777939e-28
1,6.94254226747797e-34,1.89139217327292e-33
1,1.42898869979531e-13,5.55772541295753e-59
1,2.57381682216762e-49,3.94184596803463e-14
1,1,1
1,1.01177205642517e-28,2.49000567612815e-40
0,1,1
1,1,1
1,4.71212470465051e-39,1.12365187160502e-26
1,4.93685951306116e-49,1.16973009641818e-14
0,1,1
1,1,1
1,9.86488082648259e-15,9.46630033157838e-58
1,2.98386239069363e-48,1.25119347617133e-15
0,5.11143962537744e-07,7.82470420444287e-69
1,3.93446284398156e-43,5.95982515090437e-22
0,1,1
0,5.09197971040888e-22,2.14892991294801e-49
1,1.62840978623254e-37,4.02830996750056e-29
1,8.0100039163284e-33,8.57213146248237e-35
1,2.87738716735492e-44,8.94683005332834e-21
0,4.43117272915407e-15,3.21370110781322e-58
0,2.9532493524145e-26,1.79540851435361e-44
0,0.999985287572639,4.38659808013835e-14
0,1.78368968100566e-16,1.82400783186522e-56
0,1,1
0,1,1
1,1,1
0,1.88983644259768e-25,5.28810846531779e-45
0,1.86173835540444e-24,1.00214480628066e-46
1,2.792274242508e-24,5.64610811732296e-46
0,1,4.8786763512523e-42
1,1.75902952472895e-40,3.12117731880213e-25
1,6.95687632379637e-49,1.09267322148241e-14
1,4.862018553816e-27,5.49820358636858e-42
1,1,1.08648238511982e-39
1,7.62931860016253e-19,1.27307552750239e-52
0,1,1
0,1,1
1,4.98160252552173e-24,3.64227747863889e-46
0,1,1
1,1,0.999999999999774
1,1.77973984865304e-35,1.30794011165682e-31
1,2.47770341543442e-50,6.88985284468622e-13
0,1,1.23632699637851e-35
1,1,1
1,7.39705167262818e-17,5.32791143003744e-55
1,4.23968752466789e-27,8.41831349343933e-43
0,6.71148869747287e-14,1.54382683365088e-59
1,9.90094682436559e-49,6.91949437298723e-15
1,1.69640329935115e-31,1.01224883098942e-36
1,2.67417867382286e-38,2.29818970481872e-28
1,1,1
1,3.13386959790132e-07,3.46665780046395e-67
1,1.8433045101602e-22,3.04500944163529e-47
0,1,1
0,1,1
1,1,1
1,1,3.50691924765009e-92
0,1,1
1,2.00176527991889e-22,3.75001322608107e-48
1,5.19333551120296e-44,7.06145163625793e-21
0,1,1
0,0.917633566881192,1.53324314881297e-15
1,1,1
0,1,1
1,5.10842026778821e-32,2.04923395029035e-36
1,2.68216262480805e-18,8.6163293503269e-53
1,1.51894119255624e-13,1.13055210341446e-59
1,3.35998970103103e-45,2.38017254238068e-19
0,1,1
0,6.61846641388608e-20,9.90266783419183e-52
1,1.42740891856671e-17,1.85064375139937e-54
0,0.999986505948554,4.11060314738434e-15
1,1.17660908254817e-10,2.75119465073736e-63
0,1,1
1,7.14552705742016e-43,2.86059829233291e-22
0,1,1
0,1,1
1,1,0.999999999999981
1,0.323572125695945,1.685634974795e-53
0,3.1002279255564e-19,1.37323970153381e-52
0,1,1
1,5.23720637546109e-43,3.78502109361506e-22
0,1,1
0,1,3.76292006816074e-40
1,3.36451378640838e-30,2.27226956878676e-38
1,1.98774801218888e-30,2.90104622128062e-38
1,1.4605541719257e-44,2.16308137729588e-20
1,1.24241980643177e-41,7.03578811139049e-24
0,5.15350185158439e-19,2.59439539281814e-53
1,1.19597107143388e-44,4.77109937027386e-20
1,3.38974751174588e-23,2.88513865215136e-47
1,1,1
1,5.75359934235279e-33,7.94857634908246e-35
1,9.31298536361304e-19,1.21741616868268e-52
1,2.06330459882718e-38,7.1611950312417e-28
1,1,5.57643749750826e-35
1,3.60811340754289e-14,1.62462427944989e-58
1,1,2.06004590414848e-53
1,1,1
0,6.72955640745338e-21,7.91941832671194e-51
1,7.18025678421181e-35,7.96919105946225e-33
1,1.60742947293561e-20,3.13758852176662e-50
0,1,1
1,1,1
1,1,1
0,3.13922157499181e-11,3.315364500729e-63
1,3.90563602044575e-28,8.6048942843296e-41
1,1,1
1,2.23872802539975e-48,2.0743628001428e-15
1,2.95547715758943e-43,6.47388908881409e-22
1,6.83804163572777e-38,7.82901973241806e-29
0,1.10440214174339e-18,1.26791692653802e-53
1,5.29673314359262e-24,3.6075884896918e-46
1,1,0.501450767553022
0,1,1
1,1,1
0,0.999999999999998,9.55414590507887e-27
1,3.50292297582982e-25,1.29878058611852e-44
0,1,1
1,1.78699340080746e-43,1.46507648821373e-21
0,1,1
1,3.76964714061791e-20,5.64584331803953e-51
1,1.56290476332361e-42,1.05212723775415e-22
0,0.999999992053658,2.02216242373363e-18
1,3.11133477616475e-49,2.62291104999774e-14
0,1,1
0,1,1
1,4.74774059838686e-11,1.38178224607069e-62
1,1.91103453467891e-05,1.75395383044418e-69
1,1,2.90687806267094e-35
0,0.999957523955646,6.12685018998643e-14
1,7.66014275391638e-42,1.49172685175066e-23
1,1.75265966892533e-49,6.21868360946746e-14
1,1,1
1,2.36311559758368e-37,3.73507392121516e-29
0,1,1
0,0.999992505616941,5.89201268281477e-15
1,2.79376889231271e-32,1.17213966768809e-35
0,1,9.83056924176763e-46
1,8.06795975873328e-47,1.88927919669474e-17
1,7.92943275126979e-46,1.0348717010589e-18
1,7.41757023952232e-48,4.83570652611783e-16
1,1.3650984730982e-16,1.26262266297107e-55
1,3.8117414471406e-41,1.10788211876474e-24
1,7.25942688601715e-14,7.02278549287504e-59
1,2.69764242982181e-44,1.7023229737088e-20
0,1,1
1,3.20037180128875e-10,6.94253967317593e-63
1,1.5700120053868e-45,4.82703423475346e-19
0,1,1
1,0.999999987300488,6.55412538819811e-19
1,2.44469482768932e-35,9.23075018996776e-32
1,1.21761801325371e-46,1.73963844161358e-17
1,5.92161247494612e-32,4.84524574247462e-36
1,2.99127880840319e-21,1.00286748964516e-49
0,1.99394009933546e-15,1.0600062599667e-57
1,1.32917006241834e-46,1.43415356213812e-17
1,1.39653496626962e-18,3.94251782593563e-53
1,5.28750373962843e-16,1.58568328289254e-56
1,1,0.94754609726911
1,7.79540984657606e-49,9.59907484711455e-15
1,0.000432100143836996,8.72010091830848e-72
1,1.06050616206846e-42,1.58137216726943e-22
1,8.30194160092863e-23,1.60270484225311e-47
1,2.17150899173682e-46,8.42506897377251e-18
0,1,1
1,1,1
1,1,1
1,2.3239499937177e-30,3.18299047654781e-38
0,0.999999999896962,2.12596460500122e-21
1,2.00984883185541e-40,9.25956887736223e-26
1,0.999968175626908,2.27882280169278e-14
0,1,1
0,1,1
1,1,1
0,0.96928312021967,3.29401519574357e-12
1,4.98633973432583e-35,4.53965940750049e-32
1,6.18992407733957e-45,9.43507447641413e-20
0,1,1
1,1,2.20311955704563e-29
0,1,1
0,4.12369987969227e-24,1.37189958933306e-46
1,1.19039112516319e-48,5.127010135329e-15
0,1,1
0,1,1.31337153095127e-41
1,9.55369501095228e-40,3.13862202177918e-26
1,2.31951680297866e-35,1.32935706211533e-31
1,1,1
0,3.31935158026226e-27,6.07500780247796e-43
1,1,1
0,1,1
0,0.999997877466373,1.10906903264405e-15
1,1,0.999868913298137
1,9.33746289903393e-38,1.49258161274588e-28
0,4.08252798743426e-27,5.30645793216785e-43
1,9.29563410204425e-42,6.60608940211513e-24
1,2.25635248812651e-30,3.19134301270862e-38
1,1,1
1,4.11471236036807e-41,1.95676250918648e-24
1,0.999993543253963,4.94598561606284e-15
1,1,1
0,1,1
1,0.00194193862653627,4.24767017853686e-72
1,2.60303728190354e-40,1.40012250816667e-25
1,4.02545875566538e-49,1.91829638242044e-14
1,5.00240407161839e-14,1.6264776031157e-58
1,7.80452585354292e-51,3.29314922849204e-12
1,9.40926861299201e-28,1.18190295290336e-41
1,7.15507600573267e-46,1.59923225611689e-18
1,6.84302581798049e-42,7.91001067678486e-24
1,0.999999999997319,2.76836050031344e-23
0,1,1
1,0.000422155317128847,3.33211874157286e-71
1,6.16133312835166e-36,6.04235809557698e-31
1,1,1
0,1,1
1,0.999999943749461,1.01634642402588e-17
0,1,1
1,6.77659666207866e-47,2.7368131316179e-17
1,0.999932841149722,2.76657901229364e-13
1,1.46547124591166e-34,8.19087657478149e-33
1,2.28396386677355e-44,1.98312999194449e-20
0,1.79654277680908e-17,4.30516555214417e-55
1,7.65100640338779e-29,4.06319738192784e-40
1,7.46289289469857e-44,4.1926692410489e-21
1,3.72622581073593e-38,2.40486965071545e-28
0,1,1
1,1,1
1,5.34881626853849e-29,1.00908754482527e-39
1,0.99999999998716,1.79317413580416e-22
1,1,1
0,1,1
0,1,1
0,1,1
0,5.17435415511328e-20,6.54620042138067e-52
1,6.64831908983022e-38,1.66362439007273e-28
1,8.34869790944134e-44,5.13492198993893e-21
1,4.29373945212137e-42,2.16712327005549e-23
1,7.11044283682481e-50,1.94726534718799e-13
1,1.02584862704267e-34,1.81820574015557e-32
1,1.22120181650394e-44,6.80261566179055e-20
1,1.05878705028271e-32,3.46740969147278e-35
1,1,1.5797721661646e-31
1,1,1
1,1.12287901032679e-45,9.33195347591182e-19
1,7.04378052458915e-50,1.81470884112547e-13
0,1,1
0,3.10471780007894e-11,6.47958885390384e-63
1,4.00122135281948e-50,3.7318398320022e-13
1,1.42336374950878e-28,2.93923581035544e-40
1,1,0.923486500806655
1,1.86052623079588e-35,6.87073203772526e-32
1,3.78953760398576e-38,2.1854482389784e-28
0,0.998072475789137,1.95652931948836e-12
1,8.46679308666165e-40,2.16772604506542e-26
